UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Physical,Horizon,SOUNDDISC,2014,1,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Digital,OverDrive,EBOOK,2014,2,2,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Digital,OverDrive,EBOOK,2014,3,2,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Physical,Horizon,BOOK,2014,3,2,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
Digital,OverDrive,AUDIOBOOK,2014,3,1,The Accidental Billionaires (Unabridged),,Ben Mezrich,"History, Nonfiction",Books on Tape,2009
Digital,OverDrive,EBOOK,2014,4,2,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Physical,Horizon,SOUNDDISC,2014,4,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Digital,OverDrive,EBOOK,2014,5,1,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Physical,Horizon,BOOK,2014,6,1,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
Digital,OverDrive,AUDIOBOOK,2014,6,1,The Accidental Billionaires (Unabridged),,Ben Mezrich,"History, Nonfiction",Books on Tape,2009
Physical,Horizon,SOUNDDISC,2014,7,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Digital,OverDrive,AUDIOBOOK,2014,7,1,The Accidental Billionaires (Unabridged),,Ben Mezrich,"History, Nonfiction",Books on Tape,2009
Physical,Horizon,BOOK,2014,7,1,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
Digital,OverDrive,EBOOK,2014,7,1,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Physical,Horizon,SOUNDDISC,2014,8,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Digital,OverDrive,EBOOK,2014,8,4,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Digital,OverDrive,EBOOK,2014,10,3,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Physical,Horizon,BOOK,2014,10,2,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
Physical,Horizon,SOUNDDISC,2014,10,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Physical,Horizon,SOUNDDISC,2014,11,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Physical,Horizon,BOOK,2014,11,1,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
Digital,OverDrive,EBOOK,2014,11,1,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Digital,OverDrive,AUDIOBOOK,2014,11,1,The Accidental Billionaires (Unabridged),,Ben Mezrich,"History, Nonfiction",Books on Tape,2009
Digital,OverDrive,EBOOK,2014,12,1,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Physical,Horizon,SOUNDDISC,2014,12,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Digital,OverDrive,AUDIOBOOK,2014,12,1,The Accidental Billionaires (Unabridged),,Ben Mezrich,"History, Nonfiction",Books on Tape,2009
Digital,OverDrive,AUDIOBOOK,2015,1,1,The Accidental Billionaires (Unabridged),,Ben Mezrich,"History, Nonfiction",Books on Tape,2009
Digital,OverDrive,AUDIOBOOK,2015,2,1,The Accidental Billionaires (Unabridged),,Ben Mezrich,"History, Nonfiction",Books on Tape,2009
Physical,Horizon,BOOK,2015,2,2,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
Physical,Horizon,BOOK,2015,3,2,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
Digital,OverDrive,EBOOK,2015,3,1,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Physical,Horizon,SOUNDDISC,2015,3,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Digital,OverDrive,AUDIOBOOK,2015,4,2,The Accidental Billionaires (Unabridged),,Ben Mezrich,"History, Nonfiction",Books on Tape,2009
Physical,Horizon,SOUNDDISC,2015,4,1,"The accidental billionaires [sound recording] : [the founding of Facebook, a tale of sex, money, genius and betrayal] / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Random House Audio,",p2009.
Digital,OverDrive,EBOOK,2015,5,2,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",,Ben Mezrich,"Biography & Autobiography, Business, Nonfiction","Random House, Inc.",2009
Physical,Horizon,BOOK,2015,5,1,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
Physical,Horizon,BOOK,2015,6,1,"The accidental billionaires : the founding of Facebook , a tale of sex, money, genius, and betrayal / Ben Mezrich.",,"Mezrich, Ben, 1969-","Zuckerberg Mark 1984, Saverin Eduardo, Facebook Firm, Facebook Electronic resource, Webmasters United States Biography, College students United States Biography, Businesspeople United States Biography, Online social networks","Doubleday,",2009.
